0, 1.868000, 51.9906044, 4.3767815
35, 0.864000, 51.9906044, 4.3767810
70, 0.402001, 51.9906006, 4.3767810
105, 1.758000, 51.9906006, 4.3767810
140, -0.025001, 51.9906006, 4.3767805
175, -0.039999, 51.9906006, 4.3767800
210, -0.033999, 51.9906006, 4.3767805
245, -0.010998, 51.9906006, 4.3767805
280, 1.252002, 51.9906006, 4.3767805
315, 0.004002, 51.9906006, 4.3767810
350, 0.838001, 51.9906006, 4.3767810
385, -0.065998, 51.9906006, 4.3767810
420, -0.038999, 51.9906006, 4.3767815
455, -0.009001, 51.9906006, 4.3767824
490, -0.021001, 51.9906006, 4.3767834
525, -0.025999, 51.9906006, 4.3767834
560, -0.045001, 51.9906006, 4.3767838
595, -0.040001, 51.9906006, 4.3767853
630, -0.011000, 51.9906006, 4.3767858
665, -0.007998, 51.9906006, 4.3767867
700, -0.028002, 51.9906006, 4.3767877
735, 1.557999, 51.9906044, 4.3767886
770, 1.522999, 51.9906044, 4.3767891
805, 1.012001, 51.9906044, 4.3767905
840, 1.594000, 51.9906044, 4.3767910
875, 0.996001, 51.9906044, 4.3767929
910, -0.025000, 51.9906044, 4.3767939
945, -0.035000, 51.9906044, 4.3767948
980, -0.037999, 51.9906044, 4.3767958
1015, 1.787001, 51.9906082, 4.3767972
1050, -0.031000, 51.9906082, 4.3767982
1085, -0.045000, 51.9906082, 4.3767991
1120, -0.031001, 51.9906082, 4.3768005
1155, -0.033998, 51.9906082, 4.3768015
1190, -0.037002, 51.9906082, 4.3768034
1225, -0.023999, 51.9906120, 4.3768039
1260, -0.016999, 51.9906120, 4.3768053
1295, -0.026000, 51.9906120, 4.3768058
1330, -0.028001, 51.9906120, 4.3768072
1365, -0.041001, 51.9906120, 4.3768082
1400, -0.028001, 51.9906120, 4.3768096
1435, -0.045001, 51.9906120, 4.3768106
1470, -0.031002, 51.9906158, 4.3768115
1505, 0.154001, 51.9906158, 4.3768129
1540, 0.676000, 51.9906158, 4.3768139
1575, -0.012998, 51.9906158, 4.3768158
1610, -0.023998, 51.9906158, 4.3768163
1645, -0.036001, 51.9906158, 4.3768177
1680, -0.045001, 51.9906158, 4.3768182
1715, -0.027000, 51.9906158, 4.3768191
1750, -0.032002, 51.9906158, 4.3768206
1785, -0.042999, 51.9906158, 4.3768210
1820, -0.022999, 51.9906158, 4.3768225
1855, -0.024001, 51.9906158, 4.3768234
1890, -0.020002, 51.9906158, 4.3768239
1925, -0.023002, 51.9906158, 4.3768249
1960, -0.021001, 51.9906158, 4.3768258
1995, -0.031001, 51.9906158, 4.3768272
2030, -0.015000, 51.9906158, 4.3768282
2065, -0.019002, 51.9906197, 4.3768287
2100, -0.029000, 51.9906197, 4.3768301
2135, -0.016001, 51.9906197, 4.3768306
2170, 1.224001, 51.9906197, 4.3768315
2205, 0.230000, 51.9906197, 4.3768325
2240, 0.310002, 51.9906197, 4.3768330
2275, -0.004999, 51.9906197, 4.3768339
2310, -0.025999, 51.9906197, 4.3768353
2345, -0.019999, 51.9906197, 4.3768358
2380, -0.028998, 51.9906197, 4.3768368
2415, -0.029001, 51.9906197, 4.3768377
2450, -0.012000, 51.9906235, 4.3768382
2485, -0.016999, 51.9906235, 4.3768387
2520, -0.011000, 51.9906235, 4.3768396
2555, 0.715001, 51.9906235, 4.3768401
2590, 1.722999, 51.9906235, 4.3768406
2625, -0.010999, 51.9906235, 4.3768411
2695, -0.018002, 51.9906235, 4.3768430
2730, -0.016001, 51.9906235, 4.3768430
2765, -0.023001, 51.9906235, 4.3768435
2800, 1.524999, 51.9906235, 4.3768439
2835, -0.010002, 51.9906235, 4.3768439
2870, 0.004002, 51.9906235, 4.3768444
2905, -0.014998, 51.9906235, 4.3768449
2940, -0.011001, 51.9906235, 4.3768449
2975, -0.018000, 51.9906235, 4.3768449
3010, -0.022001, 51.9906235, 4.3768454
3045, -0.018002, 51.9906235, 4.3768458
3080, -0.023998, 51.9906235, 4.3768458
3115, -0.026001, 51.9906235, 4.3768458
3150, 0.758002, 51.9906273, 4.3768458
3185, -0.025002, 51.9906273, 4.3768458
3220, -0.031002, 51.9906273, 4.3768458
3255, -0.029001, 51.9906273, 4.3768454
3290, 0.609998, 51.9906273, 4.3768454
3325, 1.427000, 51.9906273, 4.3768449
3360, -0.032002, 51.9906273, 4.3768449
3395, -0.024000, 51.9906273, 4.3768449
3430, -0.022002, 51.9906273, 4.3768449
3465, -0.028999, 51.9906273, 4.3768444
3500, -0.031000, 51.9906273, 4.3768439
3535, -0.041001, 51.9906273, 4.3768439
3570, 1.072998, 51.9906273, 4.3768439
3605, 1.197002, 51.9906273, 4.3768435
3640, -0.028999, 51.9906273, 4.3768430
3675, -0.053000, 51.9906273, 4.3768430
3710, -0.043999, 51.9906273, 4.3768430
3745, -0.050001, 51.9906273, 4.3768430
3780, -0.030999, 51.9906273, 4.3768425
3815, -0.028998, 51.9906273, 4.3768425
3850, -0.027000, 51.9906273, 4.3768420
3885, -0.028999, 51.9906273, 4.3768415
3920, -0.045998, 51.9906273, 4.3768415
3955, -0.051002, 51.9906273, 4.3768411
3990, -0.041002, 51.9906273, 4.3768406
4025, 1.092002, 51.9906273, 4.3768401
4060, -0.028999, 51.9906273, 4.3768396
4095, -0.028000, 51.9906273, 4.3768392
4130, -0.027998, 51.9906273, 4.3768382
4165, -0.013999, 51.9906273, 4.3768377
4200, -0.034000, 51.9906235, 4.3768368
4235, 1.329999, 51.9906235, 4.3768358
4270, -0.026001, 51.9906235, 4.3768353
4305, -0.025001, 51.9906235, 4.3768349
4340, -0.039001, 51.9906235, 4.3768334
4375, -0.052000, 51.9906235, 4.3768330
4410, -0.041999, 51.9906235, 4.3768325
4445, -0.037998, 51.9906235, 4.3768311
4480, -0.048001, 51.9906235, 4.3768306
4515, -0.021999, 51.9906235, 4.3768296
4550, 0.997000, 51.9906197, 4.3768282
4585, 0.687001, 51.9906197, 4.3768272
4620, -0.033998, 51.9906197, 4.3768268
4655, 1.096000, 51.9906197, 4.3768258
4690, -0.030999, 51.9906197, 4.3768244
4725, -0.024998, 51.9906197, 4.3768234
4760, 0.456002, 51.9906197, 4.3768229
4795, -0.030999, 51.9906197, 4.3768220
4830, 1.669999, 51.9906197, 4.3768206
4865, -0.041999, 51.9906158, 4.3768201
4900, -0.037001, 51.9906158, 4.3768191
4935, 1.656999, 51.9906158, 4.3768172
4970, 1.703001, 51.9906158, 4.3768163
5005, 1.677002, 51.9906158, 4.3768158
5040, 1.640998, 51.9906158, 4.3768144
5075, 1.479000, 51.9906158, 4.3768134
5110, -0.025999, 51.9906158, 4.3768129
5145, 1.029999, 51.9906158, 4.3768120
5180, -0.049000, 51.9906158, 4.3768106
5215, 1.556002, 51.9906158, 4.3768096
5250, -0.028000, 51.9906158, 4.3768086
5285, -0.029000, 51.9906158, 4.3768072
5320, -0.026000, 51.9906158, 4.3768063
5355, -0.026999, 51.9906158, 4.3768053
5390, -0.025998, 51.9906158, 4.3768044
5425, -0.039001, 51.9906158, 4.3768034
5460, -0.035000, 51.9906120, 4.3768024
5495, -0.018999, 51.9906120, 4.3768015
5530, 0.978000, 51.9906120, 4.3768005
5565, -0.040998, 51.9906120, 4.3767996
5600, -0.033999, 51.9906120, 4.3767986
5635, -0.018001, 51.9906120, 4.3767977
5670, -0.029999, 51.9906120, 4.3767958
5705, 0.542001, 51.9906120, 4.3767953
5740, -0.043999, 51.9906120, 4.3767943
5775, 0.086002, 51.9906082, 4.3767934
5810, 1.458999, 51.9906082, 4.3767920
5845, 1.008999, 51.9906082, 4.3767910
5880, 0.917000, 51.9906082, 4.3767905
5915, 0.167999, 51.9906082, 4.3767896
5950, 0.948000, 51.9906082, 4.3767886
5985, 1.712000, 51.9906082, 4.3767877
6020, 0.970999, 51.9906082, 4.3767867
6055, 1.679000, 51.9906082, 4.3767862
6090, 1.239999, 51.9906082, 4.3767853
6125, 1.394999, 51.9906044, 4.3767838
6160, 1.712999, 51.9906044, 4.3767834
6195, 1.015000, 51.9906044, 4.3767824
6230, 1.533999, 51.9906044, 4.3767815
6265, 1.549001, 51.9906044, 4.3767810
6300, 1.655999, 51.9906044, 4.3767805
6335, -0.048000, 51.9906044, 4.3767800
6370, 0.896999, 51.9906044, 4.3767791
6405, -0.029001, 51.9906044, 4.3767786
6440, -0.052000, 51.9906044, 4.3767776
6475, -0.010999, 51.9906044, 4.3767776
6510, -0.031999, 51.9906044, 4.3767767
6545, 0.965001, 51.9906044, 4.3767762
6580, 1.714999, 51.9906044, 4.3767762
6615, -0.023001, 51.9906044, 4.3767753
6650, -0.033998, 51.9906044, 4.3767753
6685, 1.099999, 51.9906044, 4.3767748
6720, -0.016000, 51.9906044, 4.3767743
6755, -0.032999, 51.9906044, 4.3767738
6790, -0.030001, 51.9906044, 4.3767738
6825, -0.039998, 51.9906006, 4.3767734
6860, -0.026000, 51.9906006, 4.3767729
6895, 0.979999, 51.9906006, 4.3767729
6930, 0.920998, 51.9906006, 4.3767729
6965, -0.024999, 51.9906006, 4.3767724
7000, -0.023999, 51.9906006, 4.3767719
7035, -0.027999, 51.9906006, 4.3767719
7070, -0.019998, 51.9906006, 4.3767715
7105, -0.025001, 51.9906006, 4.3767715
7140, -0.025000, 51.9906006, 4.3767710
7175, -0.035999, 51.9906006, 4.3767710
7210, -0.031998, 51.9906044, 4.3767710
7245, -0.031999, 51.9906044, 4.3767710
7280, -0.035999, 51.9906044, 4.3767710
7315, 0.742001, 51.9906044, 4.3767710
7350, 1.534000, 51.9906044, 4.3767710
7385, 0.645999, 51.9906044, 4.3767710
7420, -0.024002, 51.9906044, 4.3767710
7455, -0.023000, 51.9906044, 4.3767710
7490, -0.026999, 51.9906044, 4.3767710
7525, -0.027002, 51.9906044, 4.3767710
7560, -0.023001, 51.9906044, 4.3767710
7595, -0.006002, 51.9906044, 4.3767710
7630, -0.021001, 51.9906044, 4.3767710
7665, -0.017002, 51.9906044, 4.3767710
7700, -0.021001, 51.9906044, 4.3767710
7735, -0.021001, 51.9906044, 4.3767710
7770, -0.020000, 51.9906044, 4.3767710
7805, -0.023999, 51.9906044, 4.3767710
7840, -0.013001, 51.9906044, 4.3767710
7875, -0.023999, 51.9906044, 4.3767710
7910, 0.314000, 51.9906044, 4.3767710
7945, -0.013998, 51.9906044, 4.3767710
7980, -0.038000, 51.9906044, 4.3767710
8015, -0.016001, 51.9906044, 4.3767710
8050, 0.140001, 51.9906044, 4.3767715
8085, 1.906000, 51.9906044, 4.3767719
8120, -0.008999, 51.9906044, 4.3767719
8155, -0.014000, 51.9906044, 4.3767724
8190, -0.007999, 51.9906044, 4.3767729
